-92.0837299439,-103.9715028353,-92.1218881607,-101.878464858,-103.9711454034,-99.9834949953
-98.3117453101,-101.577278304,-95.8545665731,-103.9578828122,-101.9358551398,-101.9825361272
-95.3460917652,-100.4508911165,-69.9824292499,-103.9566980573,-100.4550500994,-100.3066300437
-99.2865925152,-100.5137994355,-93.3739669913,-103.9567129814,-100.501929222,-100.5284482358
-91.8736535561,-100.6598963981,-64.8241965675,-103.9569671621,-100.6420188653,-100.977818036
-101.2792120461,-99.7008710083,-102.2298895221,-103.9556402399,-99.6988700428,-99.8129549255
-99.7987885258,-101.4069654632,-95.815580312,-103.9496424798,-101.3601310245,-101.8104873646
-101.9816860402,-99.4706834076,-95.6272847346,-103.9484155699,-98.0411177848,-98.0411177848
-95.5011560751,-99.3548257401,-70.423534352,-103.9552149991,-99.3538798594,-99.3397600509
-97.1772140255,-99.324802421,-71.0939503461,-103.9583150642,-99.3227263982,-99.5926035203
-95.0747561114,-100.5492495385,-69.6236063992,-103.9579674053,-100.5441692387,-100.5777584134
-96.8670062802,-103.9850695266,-96.3121654859,-101.3166397971,-103.9720878407,-99.6813307253
-88.9189695424,-103.9729829283,-89.1782923573,-84.9971500106,-103.9721557085,-85.4877235745
-97.1953676811,-104.9761386795,-105.6326667074,-104.1975311319,-104.9761873907,-105.3514426355
-93.4543197713,-99.8654712674,-50.7894167272,-103.954130232,-99.8670063911,-100.0549226861
-102.3301302505,-100.9935664129,-100.9279321017,-103.9616033095,-100.9791449347,-101.0035807202
-98.3497471142,-102.0110942117,-101.6213471564,-103.9538313589,-102.0107982535,-100.6481144594
-95.6116344894,-99.1482742335,-84.9135389568,-103.9504780823,-99.1485268325,-99.1493459279
-100.1313457931,-99.7091856194,-97.3038190966,-103.9528647532,-99.7038726402,-100.7859680248
-104.6347318281,-100.2559833136,-89.1181394561,-103.9543160778,-100.258225116,-100.2766546375
-93.7974380436,-100.1305267069,-60.9091397646,-103.954962619,-100.1277986761,-100.1351375317
-98.2594282198,-99.1480023406,-81.1445814688,-103.9499703772,-99.148184662,-99.1485740993
-81.1659403372,-103.9724862401,-81.2228853661,-81.2051227954,-103.9721409966,-81.4782717537
-99.8699823749,-100.4331138115,-89.4673391389,-103.9518467564,-100.4370371948,-100.5773037904
-95.8192524795,-100.5819031161,-74.7277349392,-103.9571709551,-100.5777610691,-100.6103018192
-95.0442924389,-102.7098905519,-78.1224987199,-103.9605621851,-102.7088890766,-99.4483146078
-97.0352995668,-99.2988099319,-79.179624969,-103.9460172852,-99.2981607133,-99.3514981587
-104.1939765919,-102.7027368144,-102.7110773363,-103.9586340528,-102.7017153676,-102.7054149778
-91.7963209452,-104.3068269696,-70.6122363441,-104.8065583615,-104.3039356353,-103.0498673837
-101.9014782482,-104.1282229998,-103.1938846312,-104.0400875173,-104.1765372224,-104.4495067922
-99.9949699203,-98.0411177848,-94.1613082775,-103.9489584588,-98.0411177848,-98.0411177848
-93.7950713765,-104.128822712,-97.7759142172,-103.4796788323,-104.1281755677,-102.6981550781
-95.1546721257,-103.1984078053,-84.6609216695,-103.9611890167,-103.1977401171,-102.1997958986
-98.6421657113,-103.9724278033,-98.7049732606,-102.9908718657,-103.9720807979,-103.0493916492
-101.4566996622,-102.8485289829,-103.9702941343,-103.9613739427,-103.0042820741,-103.2779843621
-95.9461526356,-100.7962789901,-76.3550519825,-103.9595536981,-100.7786683337,-100.3940609756
-99.6566477321,-101.9384828974,-101.2001673151,-103.9499432801,-102.1359459755,-102.1295487491
-88.5240982488,-104.8844046101,-91.318011941,-104.5498216385,-104.4844842712,-104.0888498553
-103.4535171006,-100.6016746271,-100.7378134206,-103.9530797675,-100.5245027601,-101.4060427
-95.6869832654,-99.6938638707,-66.1560713527,-103.9495061037,-99.6909499672,-99.7357531499
-103.41346641,-99.6869615255,-100.3788801933,-104.1791894627,-101.9759954098,-98.8882496767
-78.7535396657,-103.9731988959,-78.9853171838,-78.0079018997,-103.9721991358,-102.5097899007
-94.49455774,-99.3075430082,-66.362351662,-103.9539839052,-99.307548709,-99.2994835819
-103.3907650487,-99.2678812698,-101.4873577649,-103.9499976303,-99.2663997885,-99.1233697235
-96.3174625489,-98.0411177848,-72.9476431651,-103.9509234982,-98.0411177848,-98.0411177848
-100.7939348983,-100.8101472202,-116.0982973235,-103.9547730831,-100.795169054,-100.5689236566
-93.2382679285,-100.8094567506,-74.9446681024,-103.9536092436,-100.8093910276,-100.8187607117
-98.4132553905,-102.6424449501,-103.9727131403,-103.953988397,-102.6421463674,-102.7908130429
-96.4580520707,-99.3253538713,-71.9381902154,-103.9571703356,-99.3252516001,-99.0868988574
-80.0096338489,-103.9730166784,-80.1302896299,-90.5760134596,-103.9721019501,-90.7766148546
-55.3755891284,-103.9728329414,-59.8570508993,-53.4862793028,-103.9723447496,-56.2650669042
-98.9287926046,-100.570941935,-79.0614413958,-103.9507366621,-100.568732831,-100.4995957757
-93.7737764083,-102.1233374677,-100.6316230566,-103.9591515805,-102.3623267233,-102.9903861972
-97.4482989721,-99.8351551616,-67.9714276096,-103.9552547968,-99.8371388522,-99.8257726705
-94.7493055169,-104.2362599819,-96.5049666325,-103.4428799106,-104.2352405894,-104.1461718026
